obs_id,param,value
0,x0,20.0
0,y0,20.0
0,vx,0.7
0,vy,0.0

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,4.1000000000000005,4.1000000000000005
0,3,0.7000000000000001,4.5200000000000005,4.1000000000000005
0,6,1.3,4.94,4.1000000000000005
0,9,1.9000000000000001,5.36,4.1000000000000005
0,12,2.5,5.78,4.1000000000000005
0,15,3.1,6.2,4.1000000000000005
0,18,3.7,6.620000000000001,4.1000000000000005
0,21,4.3,7.040000000000001,4.1000000000000005
0,24,4.9,7.46,4.1000000000000005
0,27,5.5,7.88,4.1000000000000005
0,30,6.1000000000000005,8.3,4.1000000000000005
0,33,6.7,8.719999999999999,4.1000000000000005
0,36,7.300000000000001,9.14,4.1000000000000005
0,39,7.9,9.56,4.1000000000000005
