obs_id,param,value
0,x0,51.5
0,y0,20.0
0,vx,0.7
0,vy,0.0

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,10.4,4.1000000000000005
0,3,0.7000000000000001,10.82,4.1000000000000005
0,6,1.3,11.240000000000002,4.1000000000000005
0,9,1.9000000000000001,11.66,4.1000000000000005
0,12,2.5,12.08,4.1000000000000005
0,15,3.1,12.5,4.1000000000000005
0,18,3.7,12.92,4.1000000000000005
0,21,4.3,13.340000000000002,4.1000000000000005
0,24,4.9,13.76,4.1000000000000005
0,27,5.5,14.180000000000001,4.1000000000000005
0,30,6.1000000000000005,14.600000000000001,4.1000000000000005
0,33,6.7,15.02,4.1000000000000005
0,36,7.300000000000001,15.440000000000001,4.1000000000000005
0,39,7.9,15.86,4.1000000000000005
