obs_id,param,value
0,x0,-2.5
0,y0,25.0
0,vx,-0.9
0,vy,0.0

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,-0.4,5.1000000000000005
0,3,0.7000000000000001,-0.9400000000000001,5.1000000000000005
0,6,1.3,-1.4800000000000002,5.1000000000000005
0,9,1.9000000000000001,-2.02,5.1000000000000005
0,12,2.5,-2.5600000000000005,5.1000000000000005
0,15,3.1,-3.1,5.1000000000000005
0,18,3.7,-3.64,5.1000000000000005
0,21,4.3,-4.180000000000001,5.1000000000000005
0,24,4.9,-4.720000000000001,5.1000000000000005
0,27,5.5,-5.260000000000001,5.1000000000000005
0,30,6.1000000000000005,-5.800000000000001,5.1000000000000005
0,33,6.7,-6.340000000000001,5.1000000000000005
0,36,7.300000000000001,-6.88,5.1000000000000005
0,39,7.9,-7.420000000000001,5.1000000000000005
