obs_id,param,value
0,x0,35.0
0,y0,59.0
0,vx,0.0
0,vy,0.7
1,x0,45.0
1,y0,-9.0
1,vx,0.0
1,vy,-0.7

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,7.1000000000000005,11.9
0,3,0.7000000000000001,7.1000000000000005,12.32
0,6,1.3,7.1000000000000005,12.740000000000002
0,9,1.9000000000000001,7.1000000000000005,13.16
0,12,2.5,7.1000000000000005,13.580000000000002
0,15,3.1,7.1000000000000005,14.0
0,18,3.7,7.1000000000000005,14.42
0,21,4.3,7.1000000000000005,14.840000000000002
0,24,4.9,7.1000000000000005,15.26
0,27,5.5,7.1000000000000005,15.680000000000001
0,30,6.1000000000000005,7.1000000000000005,16.1
0,33,6.7,7.1000000000000005,16.52
0,36,7.300000000000001,7.1000000000000005,16.94
0,39,7.9,7.1000000000000005,17.36
1,0,0.1,9.1,-1.7000000000000002
1,3,0.7000000000000001,9.1,-2.12
1,6,1.3,9.1,-2.54
1,9,1.9000000000000001,9.1,-2.9600000000000004
1,12,2.5,9.1,-3.38
1,15,3.1,9.1,-3.8000000000000003
1,18,3.7,9.1,-4.220000000000001
1,21,4.3,9.1,-4.64
1,24,4.9,9.1,-5.06
1,27,5.5,9.1,-5.48
1,30,6.1000000000000005,9.1,-5.9
1,33,6.7,9.1,-6.319999999999999
1,36,7.300000000000001,9.1,-6.740000000000001
1,39,7.9,9.1,-7.16
