obs_id,param,value
0,x0,35.0
0,y0,48.5
0,vx,0.0
0,vy,0.7
1,x0,45.0
1,y0,1.5000000000000036
1,vx,0.0
1,vy,-0.7

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,7.1000000000000005,9.8
0,3,0.7000000000000001,7.1000000000000005,10.22
0,6,1.3,7.1000000000000005,10.64
0,9,1.9000000000000001,7.1000000000000005,11.06
0,12,2.5,7.1000000000000005,11.48
0,15,3.1,7.1000000000000005,11.9
0,18,3.7,7.1000000000000005,12.32
0,21,4.3,7.1000000000000005,12.740000000000002
0,24,4.9,7.1000000000000005,13.16
0,27,5.5,7.1000000000000005,13.580000000000002
0,30,6.1000000000000005,7.1000000000000005,14.0
0,33,6.7,7.1000000000000005,14.42
0,36,7.300000000000001,7.1000000000000005,14.840000000000002
0,39,7.9,7.1000000000000005,15.26
1,0,0.1,9.1,0.40000000000000074
1,3,0.7000000000000001,9.1,-0.01999999999999922
1,6,1.3,9.1,-0.43999999999999917
1,9,1.9000000000000001,9.1,-0.8599999999999993
1,12,2.5,9.1,-1.2799999999999991
1,15,3.1,9.1,-1.6999999999999993
1,18,3.7,9.1,-2.119999999999999
1,21,4.3,9.1,-2.539999999999999
1,24,4.9,9.1,-2.959999999999999
1,27,5.5,9.1,-3.379999999999999
1,30,6.1000000000000005,9.1,-3.7999999999999994
1,33,6.7,9.1,-4.219999999999999
1,36,7.300000000000001,9.1,-4.64
1,39,7.9,9.1,-5.059999999999999
