obs_id,param,value
0,x0,35.0
0,y0,75.8
0,vx,0.0
0,vy,0.7
1,x0,45.0
1,y0,-25.799999999999997
1,vx,0.0
1,vy,-0.7

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,7.1000000000000005,15.26
0,3,0.7000000000000001,7.1000000000000005,15.68
0,6,1.3,7.1000000000000005,16.1
0,9,1.9000000000000001,7.1000000000000005,16.52
0,12,2.5,7.1000000000000005,16.939999999999998
0,15,3.1,7.1000000000000005,17.36
0,18,3.7,7.1000000000000005,17.779999999999998
0,21,4.3,7.1000000000000005,18.2
0,24,4.9,7.1000000000000005,18.62
0,27,5.5,7.1000000000000005,19.04
0,30,6.1000000000000005,7.1000000000000005,19.46
0,33,6.7,7.1000000000000005,19.88
0,36,7.300000000000001,7.1000000000000005,20.3
0,39,7.9,7.1000000000000005,20.72
1,0,0.1,9.1,-5.06
1,3,0.7000000000000001,9.1,-5.48
1,6,1.3,9.1,-5.8999999999999995
1,9,1.9000000000000001,9.1,-6.319999999999999
1,12,2.5,9.1,-6.739999999999999
1,15,3.1,9.1,-7.16
1,18,3.7,9.1,-7.58
1,21,4.3,9.1,-8.0
1,24,4.9,9.1,-8.42
1,27,5.5,9.1,-8.84
1,30,6.1000000000000005,9.1,-9.26
1,33,6.7,9.1,-9.68
1,36,7.300000000000001,9.1,-10.100000000000001
1,39,7.9,9.1,-10.52
