obs_id,param,value
0,x0,81.0
0,y0,20.0
0,vx,0.8
0,vy,0.0

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,16.3,4.1000000000000005
0,3,0.7000000000000001,16.78,4.1000000000000005
0,6,1.3,17.26,4.1000000000000005
0,9,1.9000000000000001,17.740000000000002,4.1000000000000005
0,12,2.5,18.22,4.1000000000000005
0,15,3.1,18.7,4.1000000000000005
0,18,3.7,19.180000000000003,4.1000000000000005
0,21,4.3,19.66,4.1000000000000005
0,24,4.9,20.14,4.1000000000000005
0,27,5.5,20.62,4.1000000000000005
0,30,6.1000000000000005,21.1,4.1000000000000005
0,33,6.7,21.580000000000002,4.1000000000000005
0,36,7.300000000000001,22.060000000000002,4.1000000000000005
0,39,7.9,22.540000000000003,4.1000000000000005
