obs_id,param,value
0,x0,117.0
0,y0,20.0
0,vx,0.8
0,vy,0.0

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,23.5,4.1000000000000005
0,3,0.7000000000000001,23.980000000000004,4.1000000000000005
0,6,1.3,24.46,4.1000000000000005
0,9,1.9000000000000001,24.94,4.1000000000000005
0,12,2.5,25.42,4.1000000000000005
0,15,3.1,25.900000000000002,4.1000000000000005
0,18,3.7,26.380000000000003,4.1000000000000005
0,21,4.3,26.860000000000003,4.1000000000000005
0,24,4.9,27.34,4.1000000000000005
0,27,5.5,27.82,4.1000000000000005
0,30,6.1000000000000005,28.3,4.1000000000000005
0,33,6.7,28.78,4.1000000000000005
0,36,7.300000000000001,29.260000000000005,4.1000000000000005
0,39,7.9,29.74,4.1000000000000005
