obs_id,param,value
0,x0,79.4
0,y0,94.4
0,vx,0.8
0,vy,0.8

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,15.980000000000002,18.98
0,3,0.7000000000000001,16.460000000000004,19.460000000000004
0,6,1.3,16.94,19.94
0,9,1.9000000000000001,17.42,20.42
0,12,2.5,17.900000000000002,20.900000000000002
0,15,3.1,18.380000000000003,21.380000000000003
0,18,3.7,18.860000000000003,21.860000000000003
0,21,4.3,19.340000000000003,22.340000000000003
0,24,4.9,19.820000000000004,22.820000000000004
0,27,5.5,20.3,23.3
0,30,6.1000000000000005,20.78,23.78
0,33,6.7,21.260000000000005,24.260000000000005
0,36,7.300000000000001,21.740000000000002,24.740000000000002
0,39,7.9,22.220000000000002,25.220000000000002
