obs_id,param,value
0,x0,33.0
0,y0,48.0
0,vx,0.8
0,vy,0.8

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,6.7,9.700000000000001
0,3,0.7000000000000001,7.18,10.18
0,6,1.3,7.66,10.66
0,9,1.9000000000000001,8.14,11.14
0,12,2.5,8.620000000000001,11.620000000000001
0,15,3.1,9.1,12.100000000000001
0,18,3.7,9.58,12.58
0,21,4.3,10.06,13.06
0,24,4.9,10.540000000000001,13.540000000000001
0,27,5.5,11.020000000000001,14.02
0,30,6.1000000000000005,11.5,14.5
0,33,6.7,11.980000000000002,14.980000000000002
0,36,7.300000000000001,12.46,15.46
0,39,7.9,12.940000000000001,15.940000000000001
