obs_id,param,value
0,x0,17.0
0,y0,32.0
0,vx,0.8
0,vy,0.8

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,3.5,6.5
0,3,0.7000000000000001,3.98,6.98
0,6,1.3,4.46,7.46
0,9,1.9000000000000001,4.94,7.940000000000001
0,12,2.5,5.420000000000001,8.42
0,15,3.1,5.9,8.9
0,18,3.7,6.38,9.38
0,21,4.3,6.859999999999999,9.86
0,24,4.9,7.340000000000001,10.340000000000002
0,27,5.5,7.82,10.82
0,30,6.1000000000000005,8.3,11.3
0,33,6.7,8.780000000000001,11.780000000000001
0,36,7.300000000000001,9.26,12.26
0,39,7.9,9.740000000000002,12.740000000000002
