obs_id,param,value
0,x0,57.0
0,y0,72.0
0,vx,0.8
0,vy,0.8

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,11.5,14.5
0,3,0.7000000000000001,11.98,14.980000000000002
0,6,1.3,12.46,15.46
0,9,1.9000000000000001,12.940000000000001,15.940000000000001
0,12,2.5,13.42,16.419999999999998
0,15,3.1,13.9,16.900000000000002
0,18,3.7,14.380000000000003,17.380000000000003
0,21,4.3,14.86,17.86
0,24,4.9,15.340000000000002,18.34
0,27,5.5,15.82,18.82
0,30,6.1000000000000005,16.3,19.3
0,33,6.7,16.78,19.78
0,36,7.300000000000001,17.26,20.26
0,39,7.9,17.740000000000002,20.740000000000002
