obs_id,param,value
0,x0,9.0
0,y0,24.0
0,vx,0.8
0,vy,0.8

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,1.9000000000000001,4.9
0,3,0.7000000000000001,2.3800000000000003,5.38
0,6,1.3,2.8600000000000003,5.86
0,9,1.9000000000000001,3.34,6.34
0,12,2.5,3.8200000000000003,6.82
0,15,3.1,4.3,7.300000000000001
0,18,3.7,4.78,7.78
0,21,4.3,5.260000000000001,8.26
0,24,4.9,5.740000000000001,8.74
0,27,5.5,6.220000000000001,9.22
0,30,6.1000000000000005,6.7,9.700000000000001
0,33,6.7,7.1800000000000015,10.180000000000001
0,36,7.300000000000001,7.66,10.66
0,39,7.9,8.14,11.14
