obs_id,param,value
0,x0,77.0
0,y0,92.0
0,vx,0.8
0,vy,0.8

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,15.5,18.5
0,3,0.7000000000000001,15.980000000000002,18.98
0,6,1.3,16.46,19.46
0,9,1.9000000000000001,16.94,19.94
0,12,2.5,17.419999999999998,20.42
0,15,3.1,17.900000000000002,20.900000000000002
0,18,3.7,18.380000000000003,21.380000000000003
0,21,4.3,18.86,21.86
0,24,4.9,19.340000000000003,22.340000000000003
0,27,5.5,19.82,22.82
0,30,6.1000000000000005,20.3,23.3
0,33,6.7,20.78,23.78
0,36,7.300000000000001,21.26,24.26
0,39,7.9,21.740000000000002,24.740000000000002
