z_idx,time_s,x_m,y_m,yaw_bin
0,0.1,13.3,5.1000000000000005,0
1,0.30000000000000004,13.5,5.1000000000000005,0
2,0.5,13.700000000000001,5.1000000000000005,0
3,0.7000000000000001,13.9,5.1000000000000005,0
4,0.9,14.100000000000001,5.1000000000000005,0
5,1.1,14.3,5.1000000000000005,0
6,1.3,14.5,5.1000000000000005,0
7,1.5,14.700000000000001,5.1000000000000005,0
